"sval.0","sval.0.003","sval.0.005","sval.0.008","sval.0.01","sval.0.013","sval.0.015","sval.0.018","sval.0.02","sval.0.023","sval.0.025","sval.0.028","sval.0.03","sval.0.033","sval.0.035","sval.0.038","sval.0.04","sval.0.043","sval.0.045","sval.0.048","sval.0.05","sval.0.053","sval.0.055","sval.0.058","sval.0.06","sval.0.063","sval.0.065","sval.0.068","sval.0.07","sval.0.073","sval.0.075","sval.0.078","sval.0.08","sval.0.083","sval.0.085","sval.0.088","sval.0.09","sval.0.093","sval.0.095","sval.0.098","sval.0.101","sval.0.103","sval.0.106","sval.0.108","sval.0.111","sval.0.113","sval.0.116","sval.0.118","sval.0.121","sval.0.123","sval.0.126","sval.0.128","sval.0.131","sval.0.133","sval.0.136","sval.0.138","sval.0.141","sval.0.143","sval.0.146","sval.0.148","sval.0.151","sval.0.153","sval.0.156","sval.0.158","sval.0.161","sval.0.163","sval.0.166","sval.0.168","sval.0.171","sval.0.173","sval.0.176","sval.0.178","sval.0.181","sval.0.183","sval.0.186","sval.0.188","sval.0.191","sval.0.193","sval.0.196","sval.0.198","sval.0.201","sval.0.204","sval.0.206","sval.0.209","sval.0.211","sval.0.214","sval.0.216","sval.0.219","sval.0.221","sval.0.224","sval.0.226","sval.0.229","sval.0.231","sval.0.234","sval.0.236","sval.0.239","sval.0.241","sval.0.244","sval.0.246","sval.0.249","sval.0.251","sval.0.254","sval.0.256","sval.0.259","sval.0.261","sval.0.264","sval.0.266","sval.0.269","sval.0.271","sval.0.274","sval.0.276","sval.0.279","sval.0.281","sval.0.284","sval.0.286","sval.0.289","sval.0.291","sval.0.294","sval.0.296","sval.0.299","sval.0.302","sval.0.304","sval.0.307","sval.0.309","sval.0.312","sval.0.314","sval.0.317","sval.0.319","sval.0.322","sval.0.324","sval.0.327","sval.0.329","sval.0.332","sval.0.334","sval.0.337","sval.0.339","sval.0.342","sval.0.344","sval.0.347","sval.0.349","sval.0.352","sval.0.354","sval.0.357","sval.0.359","sval.0.362","sval.0.364","sval.0.367","sval.0.369","sval.0.372","sval.0.374","sval.0.377","sval.0.379","sval.0.382","sval.0.384","sval.0.387","sval.0.389","sval.0.392","sval.0.394","sval.0.397","sval.0.399","sval.0.402","sval.0.405","sval.0.407","sval.0.41","sval.0.412","sval.0.415","sval.0.417","sval.0.42","sval.0.422","sval.0.425","sval.0.427","sval.0.43","sval.0.432","sval.0.435","sval.0.437","sval.0.44","sval.0.442","sval.0.445","sval.0.447","sval.0.45","sval.0.452","sval.0.455","sval.0.457","sval.0.46","sval.0.462","sval.0.465","sval.0.467","sval.0.47","sval.0.472","sval.0.475","sval.0.477","sval.0.48","sval.0.482","sval.0.485","sval.0.487","sval.0.49","sval.0.492","sval.0.495","sval.0.497","sval.0.5"
1.29890460504724e-06,1.55999417400801e-06,2.45042418953593e-06,4.34246189680527e-06,8.05905141544007e-06,1.53045766499055e-05,2.96187856840218e-05,5.85145317281886e-05,0.000118396181678655,0.000246236011428848,0.000528261852886758,0.00117314454954242,0.00270694389660446,0.00652083434790586,0.0165257729616511,0.0447017597032876,0.132273503300012,0.420396255056436,0.896058286535757,0.995485290960796,0.999816163108876,0.999991186617212,0.999999517627178,0.999999970807105,0.999999998088865,0.999999999866689,0.999999999990197,0.999999999999246,0.99999999999994,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.83451294050625e-07,9.40930631330505e-07,1.47800265581912e-06,2.61919675550945e-06,4.8608490165694e-06,9.23085419469887e-06,1.78637829037953e-05,3.52893179147521e-05,7.13950497421078e-05,0.000148453731025168,0.000318360490410116,0.000706480607233338,0.0016278315314723,0.00391040633914253,0.00985560751417375,0.026376360142214,0.0767767595715374,0.25000887754714,0.73224846028509,0.984887853688864,0.999456762394295,0.999976677744868,0.999998821931184,0.999999932838227,0.999999995800345,0.99999999971745,0.999999999979818,0.999999999998484,0.999999999999881,0.99999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.72387288386228e-07,5.67340373001247e-07,8.91170167408811e-07,1.57925346701353e-06,2.93084111129258e-06,5.56564046844861e-06,1.07704507448473e-05,2.12755237691897e-05,4.30390174521455e-05,8.94761132054343e-05,0.000191818454967742,0.000425401929531148,0.000979011129901517,0.0023462830652536,0.00588580322583305,0.015604133992667,0.0446165685789004,0.142953819138771,0.497018296837225,0.94797395920137,0.998288353502548,0.999935494292139,0.999997033326588,0.999999842027798,0.999999990617338,0.999999999393464,0.99999999995803,0.999999999996927,0.999999999999764,0.999999999999981,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.84731598573496e-07,3.41964512266888e-07,5.37152214599881e-07,9.51890502674172e-07,1.76654289091798e-06,3.35460111434941e-06,6.49154798175372e-06,1.28225417134274e-05,2.59369673607797e-05,5.39134264966589e-05,0.000115546686925673,0.000256116866154081,0.000588833411573071,0.00140844832607526,0.00351950162327177,0.00925715502447263,0.026046203736812,0.0811979338391591,0.292689675203418,0.835583299631994,0.994196656269201,0.999811945847799,0.999992258948888,0.999999618993612,0.999999978647773,0.999999998679633,0.999999999911763,0.999999999993718,0.999999999999528,0.999999999999963,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.71563219815629e-07,2.06048497127241e-07,3.23657151133809e-07,5.73552775340313e-07,1.06440680661349e-06,2.0212443644147e-06,3.911255363706e-06,7.72545494316075e-06,1.56256154006687e-05,3.24756278210475e-05,6.9584793007664e-05,0.00015417144700919,0.000354159446710777,0.000845773495900146,0.00210677895644852,0.00550563118429371,0.0152834377079065,0.0463752812188338,0.162872280634088,0.610184545500105,0.978872683395145,0.999415904377232,0.999978941149356,0.999999054338904,0.999999950394537,0.999999997080984,0.999999999812278,0.999999999987036,0.99999999999905,0.999999999999927,0.999999999999994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.03338833218482e-07,1.24110553660861e-07,1.94950312336804e-07,3.45470359700744e-07,6.41124531270469e-07,1.21744298738019e-06,2.35579284533892e-06,4.65295943799498e-06,9.41054154112993e-06,1.95562677277233e-05,4.18942997878222e-05,9.27864835254273e-05,0.000213001356955244,0.000508007771214775,0.00126217669853417,0.00328129020994471,0.00900985488200244,0.0267142818616073,0.0900172736766246,0.364115069580441,0.921635808885058,0.998041614668018,0.999939798941807,0.999997573858408,0.99999988203865,0.999999993435295,0.999999999595394,0.999999999972975,0.999999999998073,0.999999999999855,0.999999999999988,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.22233719826085e-08,7.47306232993416e-08,1.17385196999953e-07,2.08017072737143e-07,3.8603632992574e-07,7.33043902467075e-07,1.4184386858787e-06,2.80148904060594e-06,5.66565603523546e-06,1.17727909622251e-05,2.52158653368857e-05,5.58302629796297e-05,0.000128091758550952,0.000305172233184329,0.000756645814659371,0.00195885916595075,0.00533206688362773,0.0155163949329213,0.0502730446992466,0.197084962913448,0.753090000245437,0.992820476019364,0.99981728150054,0.999993530178576,0.999999711947004,0.999999984951436,0.999999999115372,0.999999999943034,0.999999999996053,0.99999999999971,0.999999999999978,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.74536313063895e-08,4.49820145734381e-08,7.0656671305088e-08,1.25209624376374e-07,2.32361797185542e-07,4.41227477209506e-07,8.53760604221934e-07,1.686173657909e-06,3.40990740244376e-06,7.0849288109897e-06,1.51728250127139e-05,3.3585321339569e-05,7.70187624037826e-05,0.00018333259504182,0.000453791859994111,0.00117088917986995,0.00316528112584143,0.00907558033591834,0.0284630380345725,0.105176478332088,0.480149379280688,0.971323452285931,0.999403164697335,0.999981938343376,0.999999274822073,0.999999964754437,0.999999998035034,0.999999999878469,0.999999999991842,0.999999999999415,0.999999999999955,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.25363974335044e-08,2.70663303803207e-08,4.25151021533994e-08,7.53401963789772e-08,1.3981435834799e-07,2.65488675909137e-07,5.13704399383498e-07,1.01453889040977e-06,2.05159010136961e-06,4.2623786897714e-06,9.12701233172761e-06,2.01983723856912e-05,4.63012536646787e-05,0.00011013426363757,0.000272236289686087,0.000700554328926378,0.00188350758737345,0.0053380861242934,0.0163157932970418,0.0570070590241974,0.255882917742242,0.885384539288223,0.997865234091058,0.999946721345451,0.999998108538463,0.999999915417415,0.99999999555797,0.999999999737285,0.999999999982965,0.999999999998811,0.999999999999912,0.999999999999993,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.35557952475773e-08,1.6280577516305e-08,2.55730932112011e-08,4.53174897124431e-08,8.40986558633059e-08,1.59690847218445e-07,3.08988042072579e-07,6.10221498067634e-07,1.23393762825384e-06,2.56346409282976e-06,5.48854280375017e-06,1.21440557425266e-05,2.78289575541114e-05,6.61556942896343e-05,0.000163345274240719,0.000419437013293643,0.00112282580551782,0.00315343497951301,0.00944742790310609,0.0315367442655673,0.130722926853444,0.651310122154083,0.99148543829276,0.999831858216581,0.999994856602305,0.99999979129504,0.999999989758919,0.999999999423777,0.99999999996403,0.999999999997562,0.999999999999823,0.999999999999986,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.15108129308006e-09,9.78948748996871e-09,1.53770506579094e-08,2.7249263098124e-08,5.05680616693966e-08,9.60205778765945e-08,1.85789377930066e-07,3.66908817190584e-07,7.41907095210975e-07,1.54120197164167e-06,3.29950556067117e-06,7.29938468676894e-06,1.6722398660974e-05,3.97331427701028e-05,9.80155480965444e-05,0.000251245859440552,0.000670267399681593,0.00186907017774438,0.00551355748516694,0.0177640146725928,0.0680159973987951,0.359657846414885,0.962303169657568,0.99942262706127,0.999985299631137,0.999999468228647,0.999999975860367,0.999999998715675,0.999999999923122,0.999999999994956,0.999999999999644,0.999999999999973,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.89953579636486e-09,5.88436489722056e-09,9.24298704261827e-09,1.63792216047943e-08,3.03957785797594e-08,5.77163125616589e-08,1.11673605940104e-07,2.20536317970515e-07,4.45921848146282e-07,9.2629144319935e-07,1.9829039831907e-06,4.38610914143589e-06,1.00459054915862e-05,2.38595649320948e-05,5.88134398646502e-05,0.000150544770189533,0.000400513673842653,0.00111060389076489,0.00323712483455215,0.0101504760017225,0.0364455499272135,0.175472001819512,0.837842104694813,0.997793297078163,0.999955360693758,0.999998593295091,0.999999941649468,0.999999997085725,0.999999999833494,0.999999999989458,0.999999999999276,0.999999999999947,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.94404131984985e-09,3.53580655106167e-09,5.55393669457607e-09,9.84194863692941e-09,1.82641596347077e-08,3.46802741017084e-08,6.71012019658984e-08,1.32511309468228e-07,2.67929285595444e-07,5.56532308642774e-07,1.19127908711164e-06,2.63475133946511e-06,6.03339165121488e-06,1.43245960417623e-05,3.52877404838223e-05,9.02214450025986e-05,0.000239495418031454,0.000661166479210618,0.00190924981802899,0.00586393020558199,0.0200444670420317,0.0863245554607269,0.538904456642571,0.990367073296359,0.999853843674661,0.999996109765756,0.999999854824985,0.999999993253247,0.999999999634056,0.99999999997772,0.999999999998515,0.999999999999893,0.999999999999992,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.76840563900033e-09,2.12386263255543e-09,3.33609611158813e-09,5.91177679252259e-09,1.09707247787642e-08,2.08312758027594e-08,4.03050836632865e-08,7.95932415832258e-08,1.60928588365997e-07,3.34261804012572e-07,7.1545557869476e-07,1.58220888010971e-06,3.62251493349295e-06,8.59808082238072e-06,2.11697083790114e-05,5.40737111142763e-05,0.000143282083333314,0.000394156775834421,0.00112993640394109,0.00341568842370364,0.0112507768297605,0.0442155432784919,0.259762864491746,0.952159503076721,0.999473248161881,0.999988650045117,0.999999626520049,0.999999984023084,0.999999999182587,0.99999999995234,0.999999999996927,0.999999999999785,0.999999999999984,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.06186345110036e-09,1.27530231187202e-09,2.00320315726627e-09,3.54979947897907e-09,6.5874889270347e-09,1.2508301622054e-08,2.42013059821836e-08,4.77913672852746e-08,9.66267191625957e-08,2.00694698201775e-07,4.29544062286407e-07,9.49837825627235e-07,2.17435495387914e-06,5.15954112832269e-06,1.26979088188544e-05,3.24085343339635e-05,8.57485506344596e-05,0.000235218122739614,0.000670441751257639,0.00200197937379868,0.00641233730090853,0.0235171075848373,0.118832694258279,0.778919987937993,0.99784842272843,0.999964633454043,0.999999000691946,0.999999961176917,0.99999999814083,0.99999999989668,0.999999999993576,0.999999999999564,0.999999999999968,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.37388191595166e-10,7.65505705550039e-10,1.20243059059646e-09,2.13077814614087e-09,3.95415035693805e-09,7.5080936467584e-09,1.45266983744978e-08,2.86861560071344e-08,5.79978333293948e-08,1.20458391789585e-07,2.57802678644704e-07,5.70025715212674e-07,1.30472345690631e-06,3.09530801994463e-06,7.61485941867875e-06,1.94223340198964e-05,5.13267467685028e-05,0.000140472293180168,0.000398566564856132,0.00117885041076996,0.00369653415042432,0.0128787533121665,0.0570241271390801,0.427697294123563,0.989669619526734,0.999880267137215,0.9999971980479,0.999999902822425,0.999999995684741,0.999999999772714,0.999999999986422,0.999999999999106,0.999999999999936,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.82461460591324e-10,4.59337651066642e-10,7.21511703356926e-10,1.27855974514401e-09,2.37265676093757e-09,4.50515368893485e-09,8.71653501871907e-09,1.72125230717884e-08,3.47997671918898e-08,7.22752425754002e-08,1.54675215013731e-07,3.41977076808598e-07,7.82656338233683e-07,1.85641069324248e-06,4.56554614475386e-06,1.16383141472274e-05,3.07253782475252e-05,8.39328146461416e-05,0.000237278276515521,0.000696578444717512,0.00214905915136831,0.00720684326357615,0.0288982703965875,0.183184771337505,0.941658116081821,0.999548542404117,0.999991684343213,0.999999748219175,0.999999989751547,0.999999999491818,0.999999999970952,0.99999999999815,0.999999999999871,0.99999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.29413745980031e-10,2.75526739112298e-10,4.32787641813179e-10,7.66923350262977e-10,1.4231964797413e-09,2.70232683931183e-09,5.2284070769897e-09,1.03244197568326e-08,2.08732707045943e-08,4.33503674612344e-08,9.27698174554813e-08,2.05095241598906e-07,4.69337996069445e-07,1.11305558928347e-06,2.73662762607797e-06,6.97280792236822e-06,1.83929568272512e-05,5.01671074870859e-05,0.00014140602579874,0.000412680673015185,0.00125730524968374,0.00409726006746175,0.0152829945299198,0.0800145846118737,0.710530160380535,0.998033218366651,0.999973517577831,0.999999320578675,0.999999975015103,0.999999998842995,0.999999999937028,0.999999999996133,0.999999999999739,0.999999999999981,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.37562180112269e-10,1.65212658034585e-10,2.59510057286882e-10,4.59865465794122e-10,8.53380606209514e-10,1.62037007136538e-09,3.13504067925111e-09,6.19063762738424e-09,1.25156630965614e-08,2.59923882041826e-08,5.56217347979569e-08,1.22961431540385e-07,2.81358525652931e-07,6.67157391880024e-07,1.63992301827001e-06,4.17676617177314e-06,1.10097757090852e-05,2.99912159394658e-05,8.43343642710188e-05,0.000244965594667071,0.0007390617859738,0.00235665493700755,0.00833733816534498,0.0377255438689995,0.327980339145127,0.989586197668351,0.999907720460388,0.999998075092097,0.999999937223303,0.99999999731161,0.999999999861484,0.999999999991831,0.999999999999465,0.999999999999962,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
