"kval.0","kval.0.003","kval.0.005","kval.0.008","kval.0.01","kval.0.013","kval.0.015","kval.0.018","kval.0.02","kval.0.023","kval.0.025","kval.0.028","kval.0.03","kval.0.033","kval.0.035","kval.0.038","kval.0.04","kval.0.043","kval.0.045","kval.0.048","kval.0.05","kval.0.053","kval.0.055","kval.0.058","kval.0.06","kval.0.063","kval.0.065","kval.0.068","kval.0.07","kval.0.073","kval.0.075","kval.0.078","kval.0.08","kval.0.083","kval.0.085","kval.0.088","kval.0.09","kval.0.093","kval.0.095","kval.0.098","kval.0.101","kval.0.103","kval.0.106","kval.0.108","kval.0.111","kval.0.113","kval.0.116","kval.0.118","kval.0.121","kval.0.123","kval.0.126","kval.0.128","kval.0.131","kval.0.133","kval.0.136","kval.0.138","kval.0.141","kval.0.143","kval.0.146","kval.0.148","kval.0.151","kval.0.153","kval.0.156","kval.0.158","kval.0.161","kval.0.163","kval.0.166","kval.0.168","kval.0.171","kval.0.173","kval.0.176","kval.0.178","kval.0.181","kval.0.183","kval.0.186","kval.0.188","kval.0.191","kval.0.193","kval.0.196","kval.0.198","kval.0.201","kval.0.204","kval.0.206","kval.0.209","kval.0.211","kval.0.214","kval.0.216","kval.0.219","kval.0.221","kval.0.224","kval.0.226","kval.0.229","kval.0.231","kval.0.234","kval.0.236","kval.0.239","kval.0.241","kval.0.244","kval.0.246","kval.0.249","kval.0.251","kval.0.254","kval.0.256","kval.0.259","kval.0.261","kval.0.264","kval.0.266","kval.0.269","kval.0.271","kval.0.274","kval.0.276","kval.0.279","kval.0.281","kval.0.284","kval.0.286","kval.0.289","kval.0.291","kval.0.294","kval.0.296","kval.0.299","kval.0.302","kval.0.304","kval.0.307","kval.0.309","kval.0.312","kval.0.314","kval.0.317","kval.0.319","kval.0.322","kval.0.324","kval.0.327","kval.0.329","kval.0.332","kval.0.334","kval.0.337","kval.0.339","kval.0.342","kval.0.344","kval.0.347","kval.0.349","kval.0.352","kval.0.354","kval.0.357","kval.0.359","kval.0.362","kval.0.364","kval.0.367","kval.0.369","kval.0.372","kval.0.374","kval.0.377","kval.0.379","kval.0.382","kval.0.384","kval.0.387","kval.0.389","kval.0.392","kval.0.394","kval.0.397","kval.0.399","kval.0.402","kval.0.405","kval.0.407","kval.0.41","kval.0.412","kval.0.415","kval.0.417","kval.0.42","kval.0.422","kval.0.425","kval.0.427","kval.0.43","kval.0.432","kval.0.435","kval.0.437","kval.0.44","kval.0.442","kval.0.445","kval.0.447","kval.0.45","kval.0.452","kval.0.455","kval.0.457","kval.0.46","kval.0.462","kval.0.465","kval.0.467","kval.0.47","kval.0.472","kval.0.475","kval.0.477","kval.0.48","kval.0.482","kval.0.485","kval.0.487","kval.0.49","kval.0.492","kval.0.495","kval.0.497","kval.0.5"
5.39750195227451e-79,6.67971785485735e-78,8.31915002431754e-77,1.04272372548278e-75,1.31535523080072e-74,1.6699924447535e-73,2.1340169338774e-72,2.74477965469559e-71,3.55351256385099e-70,4.63088030714124e-69,6.07490215750417e-68,8.02231780974566e-67,1.06649840437586e-65,1.42736608437185e-64,1.92327113770253e-63,2.60910113161329e-62,3.56370683552066e-61,4.90105082377568e-60,6.78685022281284e-59,9.46356814450644e-58,1.32881659917634e-56,1.87894763158112e-55,2.67559240274205e-54,3.83704731059134e-53,5.54195099636917e-52,8.06181955188937e-51,1.18120424723508e-49,1.74323230989332e-48,2.59143795198406e-47,3.88059860049499e-46,5.85391225239421e-45,8.89611994267701e-44,1.36200746333233e-42,2.100876026623e-41,3.26498531833184e-40,5.11257680854125e-39,8.06667107528436e-38,1.28251654417278e-36,2.05477424948893e-35,3.31754103543679e-34,5.39806659295651e-33,8.85215010460244e-32,1.46307607617486e-30,2.43731592825766e-29,4.09263351102904e-28,6.927228189644e-27,1.181956255917e-25,2.03305166804983e-24,3.52549847783509e-23,6.16364933384254e-22,1.0864779961063e-20,1.93103475753241e-19,3.4607170212774e-18,6.25417182174152e-17,1.1397833546057e-15,2.09481096749679e-14,3.8829234224893e-13,7.25915198411919e-12,1.36882471940325e-10,2.60355452641722e-09,4.9953345857676e-08,9.66859993647397e-07,1.88790133166892e-05,0.000371788839718537,0.00733836497282287,0.129119009643677,0.750025869955945,0.983941747535321,0.999208718138153,0.999961927049603,0.999998186247424,0.999999914397245,0.999999995997465,0.999999999814606,0.999999999991494,0.999999999999613,0.999999999999983,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0990130394208e-79,1.36009159182364e-78,1.69390477937105e-77,2.12314322616616e-76,2.67826220889312e-75,3.40035721848126e-74,4.34518126609984e-73,5.58878654888886e-72,7.23548907985495e-71,9.42917276648794e-70,1.23694196747611e-68,1.63346525063737e-67,2.17155206852058e-66,2.90633324938521e-65,3.916070947943e-64,5.31252455333017e-63,7.25624615894741e-62,9.97928080400979e-61,1.38190536241007e-59,1.92692561896657e-58,2.70567159105552e-57,3.82582158516181e-56,5.44791083873465e-55,7.8128087113288e-54,1.1284250497166e-52,1.64150840283632e-51,2.40511051484379e-50,3.54948466207601e-49,5.27655964789463e-48,7.90148572508582e-47,1.19194508013015e-45,1.81138458192381e-44,2.7732532108857e-43,4.27770136607779e-42,6.64800396570851e-41,1.04099797041474e-39,1.64249624638308e-38,2.61139767578003e-37,4.18383117453588e-36,6.75501535524633e-35,1.09912800880435e-33,1.80243165780955e-32,2.97904419414469e-31,4.96274389528365e-30,8.33322087506814e-29,1.41048843979648e-27,2.40664171826815e-26,4.13960071299542e-25,7.1784481633512e-24,1.25501223495727e-22,2.21223353937173e-21,3.931878852232e-20,7.04654331903789e-19,1.27344398272532e-17,2.32077131217822e-16,4.26535198830374e-15,7.90621941431869e-14,1.47807314499788e-12,2.78713417571949e-11,5.30123083717017e-10,1.01712572093023e-08,1.96867470896146e-07,3.84411046891564e-06,7.57242523654039e-05,0.00150298580146289,0.0293038524295707,0.379240434422036,0.925794918008233,0.996125825673517,0.999813042957586,0.999991092313494,0.999999579585624,0.999999980342642,0.999999999089487,0.999999999958223,0.999999999998101,0.999999999999915,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.22967082980408e-80,2.75934537569194e-79,3.43658349769878e-78,4.30741979310239e-77,5.43364173812054e-76,6.89862360955875e-75,8.81547677026638e-74,1.13384954455376e-72,1.46793153147853e-71,1.91298471560445e-70,2.5095001825415e-69,3.31396415711715e-68,4.40563135186523e-67,5.89635084881163e-66,7.94490042144838e-65,1.07780168244599e-63,1.47214271479521e-62,2.02459029265473e-61,2.80360101800024e-60,3.90933473007404e-59,5.48924972244688e-58,7.76180307466206e-57,1.10526876795764e-55,1.58505777981211e-54,2.28934173365167e-53,3.33028205435244e-52,4.87947327743123e-51,7.20117244108306e-50,1.07050514476444e-48,1.60304851729718e-47,2.41821077691238e-46,3.67492579160013e-45,5.62635889309471e-44,8.67857396813363e-43,1.34874291633285e-41,2.11197021806236e-40,3.33228618520585e-39,5.2979873885513e-38,8.48813070644166e-37,1.37045332059107e-35,2.22990407897545e-34,3.65676215475234e-33,6.04386636202436e-32,1.00683839974584e-30,1.6906386764297e-29,2.8615901879085e-28,4.8825797734302e-27,8.39839622072768e-26,1.4563591057591e-24,2.54616102899578e-23,4.48816566730716e-22,7.9769713995072e-21,1.42959833285416e-19,2.58355524441143e-18,4.70836642678683e-17,8.65351962719176e-16,1.60400888522927e-14,2.99870561814192e-13,5.65452050847813e-12,1.07551042077902e-10,2.06353836327903e-09,3.99403565137761e-08,7.79893134609213e-07,1.53638166781032e-05,0.000305290582820809,0.00608733975793143,0.110276773261265,0.716806685203053,0.981190366750287,0.999079158203609,0.999956095218733,0.999997927765335,0.999999903108161,0.999999995512049,0.99999999979408,0.999999999990641,0.999999999999579,0.999999999999981,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.50711085530401e-81,5.57780786745411e-80,6.94679348206654e-79,8.70712315393623e-78,1.09836955905584e-76,1.39450455832669e-75,1.78198191925215e-74,2.29199105187593e-73,2.9673125072688e-72,3.86695384021756e-71,5.07276471617743e-70,6.69892776412331e-69,8.90565038795639e-68,1.19190270429716e-66,1.60600149830038e-65,2.17869453996672e-64,2.97582509566815e-63,4.0925560686325e-62,5.66726729939787e-61,7.90242432354089e-60,1.10961029228194e-58,1.5689897552105e-57,2.23421717479619e-56,3.2040743549141e-55,4.62773107192163e-54,6.73191315855094e-53,9.8634859831791e-52,1.45566251512443e-50,2.16394514119857e-49,3.24044126931695e-48,4.88823009089331e-47,7.42858439297664e-46,1.13732587357442e-44,1.7543080537934e-43,2.7263817411794e-42,4.26918797549326e-41,6.73596435741172e-40,1.07094805883528e-38,1.71581138959442e-37,2.77026768048367e-36,4.50758235085321e-35,7.39186797559607e-34,1.22172184899063e-32,2.03524763403309e-31,3.41749814774348e-30,5.78448801812017e-29,9.86976552976153e-28,1.69767224236016e-26,2.94391972440366e-25,5.14687184302774e-24,9.07248726095611e-23,1.61248440382241e-21,2.88982484705944e-20,5.22246141973678e-19,9.51760643286732e-18,1.74924350836708e-16,3.24238258041718e-15,6.06165648432486e-14,1.14301853102035e-12,2.17406292808145e-11,4.17128665292758e-10,8.07364108361574e-09,1.57649593528172e-07,3.10571734830746e-06,6.17272164912262e-05,0.00123651521128058,0.0244421627650574,0.338473042107226,0.913379474862679,0.995461086315197,0.999782840378229,0.999989748724752,0.99999952067559,0.999999977798074,0.999999998981315,0.999999999953703,0.999999999997916,0.999999999999907,0.999999999999996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9.07751444590018e-82,1.12339441204747e-80,1.39911398256236e-79,1.75365192358368e-78,2.21216337014056e-77,2.80859195157971e-76,3.58898796449799e-75,4.61616821756083e-74,5.97629457428025e-73,7.78821077917236e-72,1.02167655666964e-70,1.34919276456912e-69,1.79363615944073e-68,2.40054313366467e-67,3.23455585384677e-66,4.38798418647227e-65,5.9934392921819e-64,8.24258333693945e-63,1.14141192508101e-61,1.5915821300503e-60,2.23480268865714e-59,3.16001261686993e-58,4.49980915282452e-57,6.45314308349955e-56,9.32044873217931e-55,1.35583616438855e-53,1.9865483537836e-52,2.93176669791632e-51,4.35827826516594e-50,6.52638760786179e-49,9.84510492187002e-48,1.49614873706681e-46,2.29062305732252e-45,3.53325161330961e-44,5.49104968462689e-43,8.5983275681358e-42,1.35665209320326e-40,2.15693529335886e-39,3.45571768157292e-38,5.57943784742006e-37,9.07846405814541e-36,1.48875389323287e-34,2.46060016918224e-33,4.09907596951556e-32,6.88298775000645e-31,1.16502068026194e-29,1.98781308138061e-28,3.41918466156495e-27,5.92918050693083e-26,1.0366020496545e-24,1.82723782075734e-23,3.24761270343756e-22,5.82023110535056e-21,1.05182611439496e-19,1.91688672984544e-18,3.52305140174512e-17,6.53029749162603e-16,1.22084359735222e-14,2.30208831341878e-13,4.37865592169175e-12,8.40115011105059e-11,1.62606592988106e-09,3.17513078500615e-08,6.25506337031276e-07,1.24327388488749e-05,0.000249285627001518,0.00502075857172749,0.0934222461008301,0.679869820218285,0.977862094004437,0.99892270021859,0.999949103076363,0.99999762009286,0.99999988976439,0.999999994942089,0.999999999770129,0.999999999989653,0.999999999999539,0.99999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.82153888416676e-82,2.25425871365516e-81,2.80753122212851e-80,3.51896456583907e-79,4.43903628119283e-78,5.63585933137326e-77,7.20184051603706e-76,9.26303114608588e-75,1.199232787253e-73,1.5628208423019e-72,2.05014664102888e-71,2.70735684040601e-70,3.59919890840206e-69,4.81704841909077e-68,6.49061953677384e-67,8.80514579889005e-66,1.20267313102802e-64,1.65399748396994e-63,2.29041354522528e-62,3.1937473132207e-61,4.48446545592439e-60,6.34103739563418e-59,9.02953929960603e-58,1.29491956435223e-56,1.87028727794701e-55,2.7206878146128e-54,3.98630604584576e-53,5.88302786119123e-52,8.74553642996866e-51,1.30961717237845e-49,1.97556738034025e-48,3.00224595323566e-47,4.59647736475532e-46,7.0899972008253e-45,1.10186115098465e-43,1.72538287848559e-42,2.7223250976726e-41,4.32821289451022e-40,6.9344137838644e-39,1.11959755629554e-37,1.82172943805024e-36,2.98740709435398e-35,4.9375618328838e-34,8.22540830105569e-33,1.38117431821248e-31,2.33778803944947e-30,3.98884391070889e-29,6.86110482148563e-28,1.18977864579394e-26,2.08009687244883e-25,3.6666256616456e-24,6.51682005606419e-23,1.16791632075244e-21,2.11064623270059e-20,3.84651959054026e-19,7.06952895249347e-18,1.31040174896618e-16,2.44980506207564e-15,4.61948411392822e-14,8.78642724207259e-13,1.68581627616572e-11,3.26294421341814e-10,6.37137442023434e-09,1.25517253832602e-07,2.49483957844183e-06,5.00328548638521e-05,0.00101154983436222,0.0202594580742964,0.298815417182132,0.898617645709691,0.994654290531102,0.99974641007607,0.999988140007975,0.99999945064862,0.999999974794247,0.999999998854456,0.999999999948434,0.999999999997701,0.999999999999898,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.64170052369761e-83,4.50681300817971e-82,5.61293970213546e-81,7.03526848297371e-80,8.87471625802163e-79,1.12674574542151e-77,1.43982358031495e-76,1.85190586206777e-75,2.39755884836482e-74,3.12446005370884e-73,4.0987431897217e-72,5.41266667939015e-71,7.19567650383449e-70,9.63045472317942e-69,1.29763315906403e-67,1.76036341281398e-66,2.4044369347103e-65,3.30674439943302e-64,4.57909533506669e-63,6.3850798707676e-62,8.96554025900711e-61,1.26772804056993e-59,1.80522514682214e-58,2.58886005488976e-57,3.73916045315728e-56,5.43931854840746e-55,7.96959809145962e-54,1.1761607632564e-52,1.74844604602566e-51,2.61824415824952e-50,3.94964105686708e-49,6.00222194277716e-48,9.1894793857505e-47,1.41746337361725e-45,2.20288919740425e-44,3.44946121478715e-43,5.44259187659588e-42,8.65315327694629e-41,1.38635845370857e-39,2.23834859773368e-38,3.64208148738886e-37,5.97255544450452e-36,9.87139043195741e-35,1.64445974653368e-33,2.76130434638123e-32,4.67380850420417e-31,7.9746719023357e-30,1.3717022040393e-28,2.37865771361449e-27,4.15862100753552e-26,7.33047902972763e-25,1.30287128193083e-23,2.33494959338446e-22,4.21969663001847e-21,7.69013087178277e-20,1.41337127153163e-18,2.61981271821563e-17,4.89775785467188e-16,9.23547548895787e-15,1.75662111674031e-13,3.37035792604659e-12,6.52342135388378e-11,1.27379315823565e-09,2.50939630710919e-08,4.98780279327854e-07,1.00031884743635e-05,0.000202397288185347,0.00411709420498436,0.07851034543709,0.639257410240964,0.973821382027933,0.998732856804604,0.999940680428838,0.999997252210351,0.999999873923585,0.999999994270113,0.999999999742074,0.999999999988501,0.999999999999492,0.999999999999978,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.25363530548662e-84,8.97678920565569e-83,1.11800015750993e-81,1.40130336142691e-80,1.76768942850912e-79,2.24428194084401e-78,2.86787864292601e-77,3.68867501765154e-76,4.77552105021068e-75,6.2233820734808e-74,8.16398496131711e-73,1.07810924778047e-71,1.43325385477e-70,1.91821941242482e-69,2.58466000565018e-68,3.50633834896179e-67,4.78922100429132e-66,6.58646084867891e-65,9.12076305382308e-64,1.27179707605186e-62,1.78577999295398e-61,2.52509420063377e-60,3.59569513586624e-59,5.15655984694946e-58,7.44775856757228e-57,1.08341783745732e-55,1.58740560105304e-54,2.34270807875833e-53,3.48260102297296e-52,5.2150878802573e-51,7.86699939428391e-50,1.19553842256335e-48,1.83038477979628e-47,2.82334099253849e-46,4.3877728968616e-45,6.87072797163528e-44,1.08406982761302e-42,1.72355792863811e-41,2.7613853913693e-40,4.45840186716459e-39,7.25439411903089e-38,1.18962937106775e-36,1.96620962337639e-35,3.27547836465075e-34,5.50003894218297e-33,9.30941524613808e-32,1.58841621610671e-30,2.73219268610557e-29,4.73787327070588e-28,8.28325118062425e-27,1.46010417798369e-25,2.59509343715133e-24,4.65081428219925e-23,8.40490321891362e-22,1.53174058197238e-20,2.81519023550379e-19,5.21821217943456e-18,9.75548347844396e-17,1.83954640514051e-15,3.4988843447828e-14,6.71316795147722e-13,1.29935229818196e-11,2.53717486480993e-10,4.99828195537893e-09,9.93484133416015e-08,1.99247746682517e-06,4.03205618195278e-05,0.000822766393956571,0.0166870539247358,0.260881779765028,0.881085702305859,0.99367053095436,0.999702256047072,0.999986204825531,0.999999367031436,0.999999971233003,0.999999998705077,0.99999999994227,0.999999999997451,0.999999999999889,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.43940914442626e-84,1.78135127091834e-83,2.21855605143586e-82,2.78074205223319e-81,3.50779742948591e-80,4.45354613551895e-79,5.69100950058754e-78,7.3197952855558e-77,9.47652918788675e-76,1.23496601201469e-74,1.62005864830133e-73,2.13939665366396e-72,2.84414451231024e-71,3.80650866355472e-70,5.12899131357118e-69,6.9579669646882e-68,9.50371533435183e-67,1.3070152517624e-65,1.80992139677689e-64,2.52375018046308e-63,3.5436962895654e-62,5.01078911450168e-61,7.13528629598981e-60,1.02326613965071e-58,1.47793090445738e-57,2.14993100258417e-56,3.15004276040821e-55,4.64886265888649e-54,6.91086268848334e-53,1.03488042446119e-51,1.56112492432056e-50,2.37242274456338e-49,3.63220989048664e-48,5.60262912503908e-47,8.70708295277907e-46,1.36342513163784e-44,2.15122480983066e-43,3.42022301776508e-42,5.47968462188223e-41,8.84723886279357e-40,1.43955972315096e-38,2.36069684106895e-37,3.90174028959785e-36,6.49984912652283e-35,1.09142602497396e-33,1.84735747941665e-32,3.15204822179211e-31,5.42175470793229e-30,9.40182105078792e-29,1.64372579993797e-27,2.89742621057173e-26,5.14969538274203e-25,9.22906146351432e-24,1.66786639275482e-22,3.03958126887353e-21,5.58645478801268e-20,1.03550040942265e-18,1.93587512134073e-17,3.65039019145707e-16,6.94317526187246e-15,1.33215897001618e-13,2.57843067797885e-12,5.03476194811713e-11,9.91857527821278e-10,1.97146699569842e-08,3.95387243151065e-07,8.00145840697962e-06,0.000163377255294131,0.00335626615729751,0.0654572215557006,0.595194563550095,0.968898966443537,0.998501376960809,0.999930485651466,0.999996810280523,0.999999855034073,0.999999993474477,0.999999999709078,0.999999999987155,0.999999999999438,0.999999999999976,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.84564763776987e-85,3.5216519609843e-84,4.38598629963932e-83,5.4974029328814e-82,6.93475896526362e-81,8.80446194837145e-80,1.12508717931821e-78,1.44709085974335e-77,1.87346752674109e-76,2.44147268927959e-75,3.20278364455251e-74,4.229491703124e-73,5.622746766805e-72,7.5252977435497e-71,1.01397869202954e-69,1.37555901554591e-68,1.87884210656567e-67,2.58391082070667e-66,3.57813382472365e-65,4.98934147192674e-64,7.0057294094767e-63,9.90610644809303e-62,1.41061425596882e-60,2.02295148977105e-59,2.9218034381272e-58,4.25031764079169e-57,6.22749395107062e-56,9.19059399810247e-55,1.3662467103663e-53,2.04591241249635e-52,3.08627430245168e-51,4.69017388488945e-50,7.18071684813984e-49,1.10761477351352e-47,1.72135144009519e-46,2.69543063565018e-45,4.2528754399758e-44,6.76162826173336e-43,1.08330919394011e-41,1.74905963798995e-40,2.84594532518838e-39,4.66699229700719e-38,7.71356641805404e-37,1.28499116351829e-35,2.15770054108269e-34,3.65214328933155e-33,6.231458658723e-32,1.0718567084931e-30,1.85869806145879e-29,3.24957254707424e-28,5.72808230630833e-27,1.01807179410246e-25,1.82454426208e-24,3.29729742167966e-23,6.00911651219758e-22,1.10441717926935e-20,2.04713809509529e-19,3.82713871687742e-18,7.21665849177252e-17,1.37263476191452e-15,2.63361882953173e-14,5.09744237513801e-13,9.95349967064686e-12,1.96085806750947e-10,3.89750232566636e-09,7.81663181556007e-08,1.58186277152501e-06,3.23031884668111e-05,0.000665310352965976,0.0136578655129666,0.225212338670088,0.860313011286438,0.992465364780662,0.999648475911493,0.999983865704631,0.999999266721728,0.999999966992055,0.999999998528436,0.999999999935028,0.999999999997159,0.999999999999877,0.999999999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.6045081774364e-86,6.935899916579e-85,8.6382079622887e-84,1.0827145034774e-82,1.36580203443005e-81,1.73404037564708e-80,2.21586123774602e-79,2.8500480696482e-78,3.68979768767538e-77,4.80848488422785e-76,6.30788818974132e-75,8.32999157096489e-74,1.10740099427451e-72,1.48210875378866e-71,1.99703287075965e-70,2.70916597292256e-69,3.70038293237569e-68,5.08901704209803e-67,7.04714104952978e-66,9.82651706707797e-65,1.37977967627385e-63,1.95100945942846e-62,2.77820733243759e-61,3.9842066236508e-60,5.75449716419538e-59,8.3710082929274e-58,1.22650606176466e-56,1.81008915278879e-55,2.69082537100212e-54,4.02942820255151e-53,6.07842282941889e-52,9.23730596247008e-51,1.41424348401743e-49,2.18144930286259e-48,3.39020477946999e-47,5.30865551964581e-46,8.37604588305329e-45,1.33170391100735e-43,2.13357941986356e-42,3.44477612541689e-41,5.60509447334656e-40,9.19164978314326e-39,1.51918830333691e-37,2.53079242429174e-36,4.24959512430499e-35,7.19290282414206e-34,1.22728691165501e-32,2.11102372902974e-31,3.66070919904715e-30,6.40003901801537e-29,1.12814684786107e-27,2.00509424270679e-26,3.59344322930153e-25,6.49403324500365e-24,1.18349658561989e-22,2.17515163520638e-21,4.03184218665055e-20,7.53755663569532e-19,1.42132219724161e-17,2.7034066500982e-16,5.18691705552439e-15,1.00394219917799e-13,1.9603435632113e-12,3.86191351663343e-11,7.67613791469307e-10,1.53948714868169e-08,3.11548555168635e-07,6.36228386466217e-06,0.000131103039922488,0.00271974914984888,0.0541487825167868,0.548122504593758,0.96288372916121,0.998217716971024,0.999918084695698,0.999996276844859,0.99999983240462,0.999999992528242,0.99999999967011,0.999999999985576,0.999999999999375,0.999999999999973,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
